index,raw,preprocessed tweet,char count,pos,pronouns,nouns,verbs,adverbs,adjectives,symbols,punctuation,proper nouns,entity label,word count,unique word count,TTR,entity raw text,mentions,hashtags,urls,count(rel words),relationship words,class,ttr curve,ttr slope
11,I thank God my mother is alive. Even if she can't do anything about what ever I am dealing with just knowing she... http://t.co/zNOXVuFIqJ,I thank God my mother is alive. Even if she can't do anything about what ever I am dealing with just knowing she... $URL$,138,"['PRON', 'VERB', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'ADV', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'ADV', 'VERB', 'PRON', 'PUNCT', 'NOUN']",4,4,7,4,2,0,2,1,[],24,23,0.9583333333333334,[],0,0,0,1,['mother'],bot_social2,"[1, 2, 3, 4, 5, 5, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.21184371184371184
12,http://t.co/lMz7OdQCYn,$URL$,22,['X'],0,0,0,0,0,0,0,0,[],1,1,1.0,[],0,0,0,0,[],bot_social2,[1],nan
13,"“Life is a transition.” ― Lailah Gifty Akita“Transitions themselves are not the issue, but how well you respond... http://t.co/w0YFOU32Re","“Life is a transition.” ― Lailah Gifty Akita“Transitions themselves are not the issue, but how well you respond... $URL$",145,"['NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'PRON', 'VERB', 'PUNCT', 'NOUN']",2,5,3,3,0,0,2,3,['ORG'],19,19,1.0,['Lailah Gifty Akita�\x80\x9cTransitions'],0,0,0,0,[],bot_social2,"[1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8]",0.35974025974025975
14,I don't care what the weather is giving I have to start everyday before the sun comes up in the… http://t.co/p09WFBY7UL,I don't care what the weather is giving I have to start everyday before the sun comes up in the… $URL$,121,"['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'ADP', 'NOUN', 'PROPN', 'NOUN']",2,5,7,2,0,0,0,1,[],21,19,0.9047619047619048,[],0,0,0,0,[],bot_social2,"[1, 2, 3, 3, 4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 8, 8]",0.2618577075098814
15,You might think that you're not receiving enough emotional sup... More for Pisces http://t.co/OmGUKt9wy7,You might think that you're not receiving enough emotional sup... More for Pisces $URL$,104,"['PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'X']",2,2,4,1,3,0,1,0,[],14,14,1.0,[],0,0,0,0,[],bot_social2,"[1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 7, 7, 7, 8]",0.45294117647058824
16,Mary J. Blige - Love No Limit http://t.co/wyyWaC8k3y,Mary J. Blige - Love No Limit $URL$,52,"['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN']",0,1,0,0,0,0,1,6,"['PERSON', 'GPE']",8,8,1.0,"['Mary J. Blige -', 'Limit']",0,0,0,0,[],bot_social2,"[1, 1, 1, 2, 2, 2, 2, 3]",0.2619047619047619
17,#NSFW Delve into the diabolical mind of TsSexyChanel. XXX adults only blog. You know you wanna http://t.co/BJTwwU3SCS #tssexychanel,$HASHTAG$ Delve into the diabolical mind of TsSexyChanel. XXX adults only blog. You know you wanna $URL$ $HASHTAG$,131,"['SYM', 'PROPN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'ADV', 'NOUN', 'NOUN', 'NOUN']",2,9,1,2,1,1,2,1,['ORG'],18,17,0.9444444444444444,['XXX'],0,2,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 10, 10, 10, 10, 10, 10]",0.4025974025974027
18,#NSFW The hot filthy fone sex lines are open Cum confess your dirtiest darkest secrets to me http://t.co/kj3M7S4eJh #tssexychanel,$HASHTAG$ The hot filthy fone sex lines are open Cum confess your dirtiest darkest secrets to me $URL$ $HASHTAG$,129,"['SYM', 'PROPN', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PRON', 'ADV', 'SYM', 'VERB']",1,6,2,1,5,2,0,2,['PERSON'],19,18,0.9473684210526315,['Cum'],0,2,0,0,[],bot_social2,"[1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 9, 9, 9]",0.3233766233766234
19,@Kd_Stakcs welcum to my world handsome wit your yung sexy self,$MENTION$ welcum to my world handsome wit your yung sexy self,62,"['PUNCT', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",0,5,0,0,4,0,1,0,[],11,11,1.0,[],1,0,0,0,[],bot_social2,"[1, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4]",0.2363636363636364
20,Why don't you love me#tssexychanel #GirlsLikeMe #transsexual #goddess #Daywalker http://t.co/Oo94pVDfxj,Why don't you love me$HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,103,"['ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'SYM', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PUNCT']",1,6,2,2,1,1,1,1,"['ORG', 'MONEY', 'PERSON']",10,7,0.7,"['me#tssexychanel #GirlsLikeMe', '#transsexual', 'Daywalker']",0,5,0,0,[],bot_social2,"[1, 2, 2, 3, 3, 4, 4, 4, 5, 6, 6, 6, 7, 7, 8]",0.46428571428571425
21,#NSFW Feed your addiction addition. Many genres of extreme fetish. Cum get addicted http://t.co/5DL8CqLgR7 #tssexychanel,$HASHTAG$ Feed your addiction addition. Many genres of extreme fetish. Cum get addicted $URL$ $HASHTAG$,120,"['SYM', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PROPN', 'NOUN']",0,7,2,0,3,1,2,3,['ORG'],15,14,0.9333333333333333,['Cum'],0,2,0,0,[],bot_social2,"[1, 2, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7]",0.319298245614035
22,I posted a new photo to Facebook http://t.co/TpzyFph7RZ,I posted a new photo to Facebook $URL$,55,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN']",1,2,2,0,1,0,0,0,['ORG'],8,8,1.0,['Facebook'],0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 6, 6, 6]",0.7738095238095238
23,@Kd_Stakcs http://t.co/GFWUhNrsUe,$MENTION$ $URL$,33,"['PUNCT', 'ADJ']",0,0,0,0,1,0,1,0,[],2,2,1.0,[],1,0,0,0,[],bot_social2,"[1, 2]",1.0
24,Get closerLeaving this darknessBehind http://t.co/GxrGCXp4RC,Get closerLeaving this darknessBehind $URL$,60,"['VERB', 'VERB', 'DET', 'ADJ', 'NOUN']",0,1,2,0,1,0,0,0,[],5,5,1.0,[],0,0,0,0,[],bot_social2,"[1, 1, 2, 3, 4]",0.8
25,I've got a cute faceChubby waistThick legs in shapeRump shaking both waysMake you do a double take... http://t.co/3xA0GxzEpl,I've got a cute faceChubby waistThick legs in shapeRump shaking both waysMake you do a double take... $URL$,124,"['PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']",2,5,5,0,2,0,2,0,[],18,17,0.9444444444444444,[],0,0,0,0,[],bot_social2,"[1, 2, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 8, 8]",0.3308270676691729
26,Fried chicken smothered cabbage and cornbread lets do this,Fried chicken smothered cabbage and cornbread lets do this,58,"['VERB', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'DET']",0,4,3,0,0,0,0,0,[],9,9,1.0,[],0,0,0,0,[],bot_social2,"[1, 2, 2, 2, 3, 3, 3, 3, 4]",0.30000000000000004
27,"Good Morning all,  feed your mind something nutritious. The brain is a muscle exercise it daily http://t.co/HnYDJBbBaD","Good Morning all, feed your mind something nutritious. The brain is a muscle exercise it daily $URL$",118,"['PROPN', 'PROPN', 'ADV', 'PUNCT', 'SPACE', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PRON', 'ADV', 'NOUN']",1,6,2,2,2,0,2,2,"['DATE', 'GPE']",17,17,1.0,"['daily', 'http://t.co/HnYDJBbBaD']",0,0,0,0,[],bot_social2,"[1, 1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9]",0.4142857142857143
28,@FaboTheo thanks for the love great dick,$MENTION$ thanks for the love great dick,40,"['CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN']",0,3,0,0,1,0,0,0,[],7,7,1.0,[],1,0,0,0,[],bot_social2,"[1, 2, 3, 4, 4, 5, 5]",0.6785714285714285
29,Why is every site I am loggin onto asking me  to donate money to fight Ebola ? I mean I try not to make... http://t.co/KSOdbTvmM2,Why is every site I am loggin onto asking me to donate money to fight Ebola ? I mean I try not to make... $URL$,129,"['ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADP', 'VERB', 'PRON', 'SPACE', 'PART', 'VERB', 'NOUN', 'PART', 'VERB', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PART', 'VERB', 'PUNCT', 'NOUN']",4,4,8,2,0,0,2,1,[],25,21,0.84,[],0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.32722832722832723
30,My day started shitty and quickly went to amazing,My day started shitty and quickly went to amazing,49,"['ADJ', 'NOUN', 'VERB', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'ADP', 'ADJ']",0,1,2,1,3,0,0,0,['DATE'],9,9,1.0,['My day'],0,0,0,0,[],bot_social2,"[1, 2, 3, 3, 4, 5, 5, 6, 6]",0.6333333333333334
31,One of the ladies I work with said God told her to buy me boots http://t.co/g3zicAt8qB,One of the ladies I work with said God told her to buy me boots $URL$,86,"['NUM', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'VERB', 'PROPN', 'VERB', 'PRON', 'PART', 'VERB', 'PRON', 'NOUN', 'NOUN']",3,3,4,0,0,0,0,1,"['CARDINAL', 'PERSON', 'PERSON']",16,16,1.0,"['One', 'God', 'http://t.co/g3zicAt8qB']",0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 8]",0.4470588235294118
32,"Just finished a call. I’m available now on #NiteFlirt 1-800-To-Flirt, ext: 01617535. Give me a...: Just finish... http://t.co/adQWjQqU9e","Just finished a call. I’m available now on $HASHTAG$ $NUMBER$-800-To-Flirt, ext: $NUMBER$. Give me a...: Just finish... $URL$",138,"['ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'ADV', 'ADP', 'SYM', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PRON', 'DET', 'PUNCT', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'PROPN']",1,2,4,3,1,1,9,3,"['MONEY', 'PRODUCT', 'CARDINAL']",18,17,0.9444444444444444,"['NiteFlirt', '1-800-To-Flirt', '01617535']",0,1,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 5, 6, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11]",0.30344827586206896
33,I'll be of work in thirty minutes if you need me,I'll be of work in thirty minutes if you need me,48,"['PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'PRON', 'VERB', 'PRON']",3,2,3,0,0,0,0,0,['TIME'],11,11,1.0,['thirty minutes'],0,0,0,0,[],bot_social2,"[1, 2, 2, 3, 4, 4, 5, 5, 5, 5, 5, 5]",0.3706293706293706
34,Guess who forgot to turn off her phone sex line again while volunteering this time and kept getting calls and had... http://t.co/lDMI8SzbHS,Guess who forgot to turn off her phone sex line again while volunteering this time and kept getting calls and had... $URL$,139,"['PROPN', 'NOUN', 'VERB', 'PART', 'VERB', 'PART', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'X']",0,6,6,1,1,0,1,1,[],22,21,0.9545454545454546,[],0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 7, 7, 8, 8, 9, 9, 9, 9, 9, 9, 10, 11]",0.39624505928853754
35,"Just finished a call. I’m available now on #NiteFlirt 1-800-To-Flirt, ext: 01617535. Give me a call before... http://t.co/HB9gZrs5bl","Just finished a call. I’m available now on $HASHTAG$ $NUMBER$-800-To-Flirt, ext: $NUMBER$. Give me a call before... $URL$",134,"['ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'ADV', 'ADP', 'SYM', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'ADV', 'PUNCT', 'X']",1,3,3,3,1,1,7,2,"['MONEY', 'PRODUCT', 'CARDINAL']",18,17,0.9444444444444444,"['NiteFlirt', '1-800-To-Flirt', '01617535']",0,1,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 5, 6, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 12]",0.3390804597701149
36,"Just finished a call. I'm available now on #NiteFlirt 1-800-To-Flirt, ext: 01617535. Give me a call before I become busy again!","Just finished a call. I'm available now on $HASHTAG$ $NUMBER$-800-To-Flirt, ext: $NUMBER$. Give me a call before I become busy again!",127,"['ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'ADV', 'ADP', 'SYM', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADJ', 'ADV', 'PUNCT']",3,3,4,3,2,1,7,2,"['MONEY', 'PRODUCT', 'CARDINAL']",21,20,0.9523809523809523,"['NiteFlirt', '1-800-To-Flirt', '01617535']",0,1,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 6, 6, 7, 7, 8, 9, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",0.27456011730205276
37,Yello - Bostich (Extended Dance Version) http://t.co/zF6QygqZDH,Yello - Bostich (Extended Dance Version) $URL$,63,"['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X']",0,0,0,0,0,0,3,5,['PERSON'],7,7,1.0,['Yello - Bostich'],0,0,0,0,[],bot_social2,"[1, 2, 2, 2, 2, 2, 2, 2, 3]",0.13333333333333333
38,Art of Noise - Beatbox (Diversion One) http://t.co/q6oQhX3pkb,Art of Noise - Beatbox (Diversion One) $URL$,61,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'NUM', 'PUNCT', 'PUNCT']",0,1,0,0,0,0,4,3,['CARDINAL'],8,8,1.0,['One'],0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 4, 4, 4, 5, 5, 5]",0.40606060606060607
39,Some days I just have to ask myself what would Ferris Bueller do and then do just that LOL http://t.co/kHOQIt7Pqm,Some days I just have to ask myself what would Ferris Bueller do and then do just that LOL $URL$,113,"['DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'CCONJ', 'ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'NOUN']",2,4,5,3,0,0,0,2,"['DATE', 'PERSON', 'ORG']",20,18,0.9,"['Some days', 'Ferris Bueller', 'LOL http://t.co/kHOQIt7Pqm']",0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 5, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8]",0.32781954887218046
40,http://t.co/9MEB5QwIZ9,$URL$,22,['X'],0,0,0,0,0,0,0,0,[],1,1,1.0,[],0,0,0,0,[],bot_social2,[1],nan
41,#NSFW XXX pics and preview vids from the Den of Debauchery #fetish #tssexychanel http://t.co/vIoh5yaLDw,$HASHTAG$ XXX pics and preview vids from the Den of Debauchery $HASHTAG$ $HASHTAG$ $URL$,103,"['SYM', 'PROPN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'SYM', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",0,6,0,0,1,2,0,4,"['ORG', 'MONEY']",14,12,0.8571428571428571,"['the Den of Debauchery', '#fetish #']",0,3,0,0,[],bot_social2,"[1, 2, 2, 3, 4, 4, 4, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7]",0.37254901960784315
42,NOT ONE LIE WAS TOLD IJS http://t.co/xfyX3j0Q06,NOT ONE LIE WAS TOLD IJS $URL$,47,"['ADV', 'NUM', 'NOUN', 'VERB', 'VERB', 'PROPN', 'NOUN']",0,2,2,1,0,0,0,1,"['CARDINAL', 'ORG']",7,7,1.0,"['ONE', 'LIE']",0,0,0,0,[],bot_social2,"[1, 2, 3, 4, 4, 5, 5]",0.6785714285714285
43,Kraftwerk - Numbers / Computer World.. 2 (Slayd5000) http://t.co/QOh7rRz0TU,Kraftwerk - Numbers / Computer World.. $NUMBER$ (Slayd5000) $URL$,75,"['PROPN', 'PUNCT', 'PROPN', 'SYM', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'NOUN']",0,1,0,0,0,1,4,4,"['ORG', 'CARDINAL', 'CARDINAL']",9,9,1.0,"['Kraftwerk - Numbers / Computer World', '2', 'Slayd5000']",0,0,0,0,[],bot_social2,"[1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5]",0.2937062937062937
